id,contour,is_actual,name,notes,interest_object_type_id,registration_date,update_date,creator,last_updater,markers,image_name,redmine_issue_ids,secret_level_id,start_date,end_date,avatar_document_uuid,status
9126484,ОК,True,Колумбия,,1367,1701366192,1723248431,600b2696-0958-4862-9f83-3b4520130680,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
931550,ОК,True,Лаос,,1367,1695808439,1723469751,777150f7-84cb-4d14-a9af-ebdbfe5157b7,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
7892226,ОК,True,Республика Гана,,1367,1701006790,1722929244,600b2696-0958-4862-9f83-3b4520130680,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226147,ОК,True,Болгария,,1367,1684738335,1723468198,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': '98e1/0745/BG - Bulgaria.png'}",[],1,{'date': {}},{'date': {}},98e10745-7250-47b7-ba1f-0b6b3fd971ab,approved
3980545,ОК,True,Бутан,,1367,1699612721,1723247552,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
198265,ОК,True,Королевство Марокко,,1367,1678900236,1723079376,c6bc5dff-5220-48fa-8071-259e0d49472e,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
9222469,ОК,True,Гватемала,,1367,1701442949,1723226101,600b2696-0958-4862-9f83-3b4520130680,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226763,ОК,True,Netherlands,,1367,1684739212,1723195838,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226658,ОК,True,Maldives,,1367,1684739069,1723329455,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
227197,ОК,True,Yemen,,1367,1684739775,1723244221,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
916333,ОК,True,Республика Зимбабве,,1367,1695100211,1722929457,c648cbc6-c562-460e-afa2-37ab79bc5b7b,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226500,ОК,True,Iraq,,1367,1684738853,1723414223,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
4387406,ОК,True,Папуа – Новая Гвинея,,1367,1699905281,1723038981,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226468,ОК,True,Hong Kong,,1367,1684738814,1723156412,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
8241108,ОК,True,Соломоновы Острова,,1367,1701092110,1723014974,600b2696-0958-4862-9f83-3b4520130680,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
3985955,ОК,True,Шри-Ланка,,1367,1699614499,1723222706,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
3846841,ОК,True,Камбоджа,,1367,1699576578,1723242527,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
198509,ОК,True,Сингапур,,1367,1678970837,1723418398,303b06ea-80e6-42f1-a24d-786edaf4e256,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
214048,ОК,True,Бельгия,,1367,1682371335,1723471119,303b06ea-80e6-42f1-a24d-786edaf4e256,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
198271,ОК,True,Кения,,1367,1678900410,1723453249,c6bc5dff-5220-48fa-8071-259e0d49472e,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226992,ОК,True,South Sudan,,1367,1684739510,1723221362,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226259,ОК,True,Республика Куба,,1367,1684738491,1723241222,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
198596,ОК,True,Индонезия,,1367,1678986389,1723248620,303b06ea-80e6-42f1-a24d-786edaf4e256,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
4343045,ОК,True,Филиппины,,1367,1699877967,1723242807,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
4386676,ОК,True,Новая Зеландия,,1367,1699905118,1723467957,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
198281,ОК,True,Республика Корея,,1367,1678901096,1723325254,c6bc5dff-5220-48fa-8071-259e0d49472e,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
3839029,ОК,True,Таиланд,,1367,1699575063,1723248620,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55044061,ОК,True,Норвегия,,1367,1718799823,1723468346,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226892,ОК,True,Румыния,,1367,1684739380,1723471142,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
47207,ОК,True,Беларусь,,1367,1651257616,1723470630,aacf871d-b3d9-463c-be2e-fd1dc5646039,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
226409,ОК,True,Gibraltar,,1367,1684738722,1723015796,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
204346,ОК,True,Государство Катар,,1367,1680458280,1723469008,b7de0a71-b4e8-46b2-b294-6c1ddf6a9d82,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
198062,ОК,True,Великобритания,,1367,1678889582,1723470197,c6bc5dff-5220-48fa-8071-259e0d49472e,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226010,ОК,True,Алжир,,1367,1684738129,1723469008,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226361,ОК,True,Франция,,1367,1684738642,1723470907,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
7933191,ОК,True,Чехия,,1367,1701013504,1723470096,600b2696-0958-4862-9f83-3b4520130680,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
308274,ОК,True,Кыргызстан,,1367,1689241829,1723469218,973c68fe-3ab8-4b08-ba78-5d96c30443bf,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
441580,ОК,True,Казахстан,,1367,1689639679,1723470878,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': '980e/c794/image.png'}",[],1,,,,approved
931971,ОК,True,Австрия,,1367,1696288121,1723470616,87b96c2e-0bee-4d06-ab22-05b18bb73a98,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': '4d31/c25a/AT - Austria.png'}",[],1,,,4d31c25a-355b-4f4d-8ced-f88a1bdcfbc2,approved
455246,ОК,True,Иран,,1367,1689688728,1723471160,0db8e6a8-fe86-41cb-a1aa-cc6a70470e79,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
9972501,ОК,True,Израиль,,1367,1701723674,1723471160,777150f7-84cb-4d14-a9af-ebdbfe5157b7,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': 'd0b8/c505/IL - Isreal.png'}",[],1,,,d0b8c505-a246-41b5-a091-34854da73a28,approved
95454,ОК,True,Европейский Союз,,1367,1658823062,1723461838,2dd5f883-dc52-4c23-a433-f7f61f4901ac,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226057,ОК,True,Австралия,,1367,1684738204,1723471119,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
575451,ОК,True,Узбекистан,,1367,1689926229,1723471160,2dd5f883-dc52-4c23-a433-f7f61f4901ac,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
212727,ОК,True,Азербайджан,,1367,1681913380,1723469943,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': '8223/28dd/AZ - Azerbaijan.png'}",[],1,,,822328dd-2bfb-48af-b792-28d695583683,approved
204456,ОК,True,Сирийская Арабская Республика,,1367,1680460104,1723470071,b7de0a71-b4e8-46b2-b294-6c1ddf6a9d82,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
587239,ОК,True,Туркменистан,,1367,1689977716,1723469323,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226399,ОК,True,Germany,,1367,1684738708,1723416126,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
9463,ОК,True,Украина,,1367,1649409298,1723471301,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
4094835,ОК,True,Сербия,,1367,1699644244,1723471217,777150f7-84cb-4d14-a9af-ebdbfe5157b7,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
894839,ОК,True,Кипр,,1367,1694470389,1723468079,0db8e6a8-fe86-41cb-a1aa-cc6a70470e79,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
338539,ОК,True,Мексика,,1367,1689335552,1723249643,973c68fe-3ab8-4b08-ba78-5d96c30443bf,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55044187,ОК,True,Тайвань,,1367,1718799833,1723247440,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
226565,ОК,True,Kosovo,,1367,1684738946,1723160548,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55043946,ОК,True,Люксембург,,1367,1718799789,1723242715,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55044041,ОК,True,Северная Македония,,1367,1718799822,1723227415,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55043998,ОК,True,Хорватия,,1367,1718799807,1723248328,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55044191,ОК,True,Черногория,,1367,1718799834,1723469844,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55044017,ОК,True,Монако,,1367,1718799818,1723470941,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55043985,ОК,True,Словения,,1367,1718799804,1723249661,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55043981,ОК,True,Португалия,,1367,1718799804,1723249675,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55043973,ОК,True,Нидерланды,,1367,1718799803,1723471136,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
174162,ОК,True,Соединенные Штаты Америки,,1367,1674547655,1723471292,2dd5f883-dc52-4c23-a433-f7f61f4901ac,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
226413,ОК,True,Греция,,1367,1684738731,1723469323,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
59849698,ОК,True,Россия,,1367,1720116527,1723471314,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55043938,ОК,True,Албания,,1367,1718799788,1723469844,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': '2e80/9119/AL - Albania.png'}",[],1,,,2e809119-ea42-42a4-a5a3-58fe63784081,approved
209341,ОК,True,Китай,,1367,1681800289,1723471285,2dd5f883-dc52-4c23-a433-f7f61f4901ac,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
893819,ОК,True,Испания,,1367,1694187920,1723459516,8899da5a-c619-4896-ba26-3eb87c3b7625,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55107264,ОК,True,Боливия,,1367,1719239544,1723416126,c91498ca-cb9e-496c-a4d6-ab00ffd80ba6,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': '3725/5f0b/BO - Bolivia.png'}",[],1,,,,approved
55043926,ОК,True,Ирландия,,1367,1718799783,1723249643,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
3981487,ОК,True,Непал,,1367,1699613381,1723204944,7011b257-891d-40ef-9b04-c39775c74174,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55044008,ОК,True,Эстония,,1367,1718799815,1723467684,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
9115916,ОК,True,Южный Судан,,1367,1701353048,1723172481,600b2696-0958-4862-9f83-3b4520130680,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226820,ОК,True,Пакистан,,1367,1684739281,1723330339,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
55107266,ОК,True,Ботсвана,,1367,1719239596,1723182474,c91498ca-cb9e-496c-a4d6-ab00ffd80ba6,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],"{'bucketName': 'documents', 'objectName': 'abec/832f/BW - Botswana.png'}",[],1,,,,approved
226531,ОК,True,Иордания,,1367,1684738909,1723248620,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
226606,ОК,True,Liberia,,1367,1684739000,1722771424,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
227087,ОК,True,Trinidad and Tobago,,1367,1684739633,1722770950,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
227606,ОК,True,United States of America,,1367,1684764217,1723453249,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226548,ОК,True,Kiribati,,1367,1684738928,1722927600,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226648,ОК,True,Malawi,,1367,1684739056,1723159697,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
581198,ОК,True,Таджикистан,,1367,1689935298,1723415364,2dd5f883-dc52-4c23-a433-f7f61f4901ac,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,{'date': {}},{'date': {}},,approved
55073798,ОК,True,Дания,,1367,1718985197,1723471205,48f5d0b8-ec59-4222-b368-64cc6237cdf7,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
338738,ОК,True,Малайзия,,1367,1689338859,1723471135,973c68fe-3ab8-4b08-ba78-5d96c30443bf,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
893072,ОК,True,Венесуэла,,1367,1694072827,1723459966,8899da5a-c619-4896-ba26-3eb87c3b7625,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226825,ОК,True,Palau,,1367,1684739288,1722730236,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226673,ОК,True,Marshall Islands,,1367,1684739089,1722770512,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226430,ОК,True,Guadeloupe,,1367,1684738752,1722770261,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
227063,ОК,True,Tibet,,1367,1684739598,1722929115,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226313,ОК,True,Сальвадор,,1367,1684738565,1723232861,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
80850977,ОК,True,U.S.,,1367,1722971304,1722971304,b3aa7a07-d409-40c9-a7aa-e6e859c75401,b3aa7a07-d409-40c9-a7aa-e6e859c75401,[],,[],1,,,,approved
226913,ОК,True,Saint Lucia,,1367,1684739407,1722770618,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
894835,ОК,True,Государство Палестина,,1367,1694469367,1723188821,0db8e6a8-fe86-41cb-a1aa-cc6a70470e79,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226644,ОК,True,Madagascar,,1367,1684739048,1722927600,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226836,ОК,True,Panama,,1367,1684739301,1723102910,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226602,ОК,True,Lesotho,,1367,1684738993,1722768284,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226908,ОК,True,Saint Kitts and Nevis,,1367,1684739401,1722646077,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
227093,ОК,True,Tunisia,,1367,1684739641,1722973773,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226384,ОК,True,Gabon,,1367,1684738686,1722901959,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226343,ОК,True,Faroe Islands,,1367,1684738604,1722927111,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
65867919,ОК,True,Чили,,1367,1721226859,1723244921,777150f7-84cb-4d14-a9af-ebdbfe5157b7,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226165,ОК,True,Cameroon,,1367,1684738362,1722927157,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226464,ОК,True,Honduras,,1367,1684738808,1722929244,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226425,ОК,True,Grenada,,1367,1684738744,1723032288,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226688,ОК,True,Mauritius,,1367,1684739109,1723027273,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226191,ОК,True,Chad,,1367,1684738397,1722929107,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
227202,ОК,True,Zambia,,1367,1684739781,1722928962,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226596,ОК,True,Lebanon,,1367,1684738985,1723174198,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226281,ОК,True,Djibouti,,1367,1684738522,1722769335,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226291,ОК,True,Dominican Republic,,1367,1684738536,1722927157,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
895093,ОК,True,Япония,,1367,1694701917,1723471285,ca354e79-4aa2-4bee-a139-dec9ce153a11,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226877,ОК,True,Puerto Rico,,1367,1684739357,1722805549,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226419,ОК,True,Greenland,,1367,1684738737,1723231733,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226332,ОК,True,Ethiopia,,1367,1684738592,1722929511,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226981,ОК,True,Somalia,,1367,1684739495,1722929107,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226787,ОК,True,Nicaragua,,1367,1684739236,1723415364,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
226303,ОК,True,Ecuador,,1367,1684738552,1723416126,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,13bb0f44-20d8-4323-bae6-19e03f0c5ba4,[],,[],1,,,,approved
